"orders.id","orders.name","orders.line_items.id","orders.fulfillment_status","orders.line_items.sku","orders.line_items.quantity","orders.line_items.fulfillment_status","orders.line_items.fulfillable_quantity"
1227938070657,"#5588306",2617635405953,"fulfilled","375272",1,"fulfilled",0
1227938070657,"#5588306",2617635438721,"fulfilled","375274",1,"fulfilled",0
1227938070657,"#5588306",2617635471489,"fulfilled","495366",1,"fulfilled",0
1227938070657,"#5588306",2617635504257,"fulfilled","444336",1,"fulfilled",0
1227937579137,"#5588291",2617634062465,"fulfilled","889139",1,"fulfilled",0
1227935711361,"#5588234",2617629507713,"fulfilled","242827",1,"fulfilled",0
1227935023233,"#5588213",2617627771009,"fulfilled","2878908",1,"fulfilled",0
1227935023233,"#5588213",2617627803777,"fulfilled","2880630",1,"fulfilled",0
1227923325057,"#5587856",2617599262849,"fulfilled","443887",2,"fulfilled",0
1227911004289,"#5587480",2617571115137,"fulfilled","2503464",1,"fulfilled",0
1227910807681,"#5587474",2617570820225,"fulfilled","505186",2,"fulfilled",0
1227902517377,"#5587221",2617555550337,"fulfilled","2933152",1,"fulfilled",0
1227876565121,"#5586429",2617506955393,"fulfilled","2959693",1,"fulfilled",0
1227874926721,"#5586379",2617503875201,"fulfilled","2952686",1,"fulfilled",0
1227870371969,"#5586240",2617494995073,,"2927139",1,,1
1227870371969,"#5586240",2617495027841,,"ecofee-sku-1",1,,1
1227867259009,"#5586145",2617489391745,"fulfilled","2596919",1,"fulfilled",0
1227866046593,"#5586108",2617487065217,,"2727456",1,,1
1227866046593,"#5586108",2617487097985,,"ecofee-sku-1",1,,1
1227855659137,"#5585791",2617468715137,"fulfilled","762277",1,"fulfilled",0
1227773411457,"#5583281",2617315000449,"fulfilled","2440354",1,"fulfilled",0
1227765416065,"#5583037",2617298288769,"partial","1950615",2,"fulfilled",0
1227765416065,"#5583037",2617298321537,"partial","2848608",6,"fulfilled",0
1227765416065,"#5583037",2617298387073,"partial","ecofee-sku-1",6,,6
1227756044417,"#5582751",2617279774849,,"2769773",1,,1
1227756044417,"#5582751",2617279807617,,"ecofee-sku-1",1,,1
1227666686081,"#5580025",2617110855809,"fulfilled","704840",1,"fulfilled",0
1227666686081,"#5580025",2617110888577,"fulfilled","12338",1,"fulfilled",0
1227666686081,"#5580025",2617110921345,"fulfilled","499865",2,"fulfilled",0
1227666686081,"#5580025",2617110954113,"fulfilled","2796726",1,"fulfilled",0
1227666653313,"#5580024",2617110757505,"fulfilled","665784",1,"fulfilled",0
1227666653313,"#5580024",2617110790273,"fulfilled","380479",1,"fulfilled",0
1227666653313,"#5580024",2617110823041,"fulfilled","24337384",1,"fulfilled",0
1227664392321,"#5579955",2617106366593,"fulfilled","12939",3,"fulfilled",0
1227663966337,"#5579942",2617105055873,"fulfilled","2839359",1,"fulfilled",0
1227663966337,"#5579942",2617105088641,"fulfilled","860499",2,"fulfilled",0
1227663966337,"#5579942",2617105121409,"fulfilled","499957",1,"fulfilled",0
1227663966337,"#5579942",2617105154177,"fulfilled","135253",1,"fulfilled",0
1227663736961,"#5579935",2617104662657,"fulfilled","2942996",3,"fulfilled",0
1227663179905,"#5579918",2617103515777,"fulfilled","1671106",5,"fulfilled",0
1227662065793,"#5579884",2617100861569,"fulfilled","380479",3,"fulfilled",0
1227659411585,"#5579803",2617094570113,"fulfilled","10855",1,"fulfilled",0
1227658199169,"#5579766",2617091457153,"partial","2871423",1,"fulfilled",0
1227658199169,"#5579766",2617091489921,"partial","2964651",1,"fulfilled",0
1227658199169,"#5579766",2617091522689,"partial","ecofee-sku-1",1,,1
1227658035329,"#5579761",2617090801793,"fulfilled","853301",1,"fulfilled",0
1227651842177,"#5579572",2617074450561,"partial","499865",1,"fulfilled",0
1227651842177,"#5579572",2617074483329,"partial","972639",1,"fulfilled",0
1227651842177,"#5579572",2617074516097,"partial","2647913",1,"fulfilled",0
1227651842177,"#5579572",2617074548865,"partial","1612059",1,"fulfilled",0
1227651842177,"#5579572",2617074581633,"partial","2847588",1,,1
1227651842177,"#5579572",2617074614401,"partial","ecofee-sku-1",1,,1
1227648303233,"#5579464",2617065701505,"fulfilled","2801244",1,"fulfilled",0
1227648204929,"#5579461",2617065341057,"fulfilled","364256",1,"fulfilled",0
1227648204929,"#5579461",2617065373825,"fulfilled","705153",2,"fulfilled",0
1227648204929,"#5579461",2617065406593,"fulfilled","35743",3,"fulfilled",0
1227648204929,"#5579461",2617065439361,"fulfilled","16172",1,"fulfilled",0
1227648204929,"#5579461",2617065472129,"fulfilled","35836",3,"fulfilled",0
1227648204929,"#5579461",2617065504897,"fulfilled","499402",2,"fulfilled",0
1227648204929,"#5579461",2617065537665,"fulfilled","728615",1,"fulfilled",0
1227648204929,"#5579461",2617065570433,"fulfilled","972634",5,"fulfilled",0
1227647189121,"#5579430",2617062195329,"partial","411934",1,"fulfilled",0
1227647189121,"#5579430",2617062228097,"partial","708703",1,"fulfilled",0
1227647189121,"#5579430",2617062260865,"partial","37363",1,"fulfilled",0
1227647189121,"#5579430",2617062293633,"partial","ecofee-sku-1",1,,1
1227647058049,"#5579426",2617061507201,"fulfilled","2429688",1,"fulfilled",0
1227646730369,"#5579416",2617060982913,"fulfilled","213871",2,"fulfilled",0
1227644764289,"#5579356",2617055969409,"partial","24355399",1,,1
1227644764289,"#5579356",2617056002177,"partial","14336",1,"fulfilled",0
1227644764289,"#5579356",2617056034945,"partial","380107",1,"fulfilled",0
1227644371073,"#5579344",2617054756993,"fulfilled","31471",1,"fulfilled",0
1227644371073,"#5579344",2617054789761,"fulfilled","1182803",2,"fulfilled",0
1227642339457,"#5579282",2617049972865,"fulfilled","735775",1,"fulfilled",0
1227642339457,"#5579282",2617050005633,"fulfilled","2942939",1,"fulfilled",0
1227642339457,"#5579282",2617050038401,"fulfilled","2942944",1,"fulfilled",0
1227640930433,"#5579239",2617045516417,"fulfilled","423878",1,"fulfilled",0
1227640930433,"#5579239",2617045549185,"fulfilled","423877",1,"fulfilled",0
1227640930433,"#5579239",2617045581953,"fulfilled","423887",1,"fulfilled",0
1227640930433,"#5579239",2617045614721,"fulfilled","423879",1,"fulfilled",0
1227640930433,"#5579239",2617045647489,"fulfilled","2943965",1,"fulfilled",0
1227637751937,"#5579142",2617038471297,"fulfilled","47879",1,"fulfilled",0
1227637751937,"#5579142",2617038504065,"fulfilled","593226",2,"fulfilled",0
1227637751937,"#5579142",2617038536833,"fulfilled","648178",1,"fulfilled",0
1227637751937,"#5579142",2617038569601,"fulfilled","380479",2,"fulfilled",0
1227636768897,"#5579112",2617035751553,"fulfilled","11608",1,"fulfilled",0
1227636768897,"#5579112",2617035784321,"fulfilled","496993",1,"fulfilled",0
1227636768897,"#5579112",2617035817089,"fulfilled","593862",1,"fulfilled",0
1227635916929,"#5579086",2617032966273,"fulfilled","16352",1,"fulfilled",0
1227635916929,"#5579086",2617032999041,"fulfilled","2908953",1,"fulfilled",0
1227635916929,"#5579086",2617033031809,"fulfilled","591897",1,"fulfilled",0
1227635916929,"#5579086",2617033064577,"fulfilled","446381",2,"fulfilled",0
1227635916929,"#5579086",2617033097345,"fulfilled","582353",4,"fulfilled",0
1227632803969,"#5578991",2617024905345,"fulfilled","331320",1,"fulfilled",0
1227632803969,"#5578991",2617024938113,"fulfilled","380479",2,"fulfilled",0
1227632803969,"#5578991",2617024970881,"fulfilled","13586",3,"fulfilled",0
1227631394945,"#5578948",2617021268097,"fulfilled","37955",13,"fulfilled",0
1227631067265,"#5578938",2617020711041,"partial","2536522",1,"fulfilled",0
1227631067265,"#5578938",2617020743809,"partial","ecofee-sku-1",1,,1
1227630739585,"#5578928",2617020121217,"fulfilled","31004",1,"fulfilled",0
1227630182529,"#5578911",2617018777729,"fulfilled","380479",1,"fulfilled",0
1227629985921,"#5578905",2617018417281,"fulfilled","69115",1,"fulfilled",0
1227629985921,"#5578905",2617018450049,"fulfilled","499402",1,"fulfilled",0
1227629985921,"#5578905",2617018482817,"fulfilled","2454863",1,"fulfilled",0
1227628511361,"#5578860",2617014419585,"fulfilled","2502827",1,"fulfilled",0
1227628511361,"#5578860",2617014452353,"fulfilled","1414227",1,"fulfilled",0
1227628511361,"#5578860",2617014485121,"fulfilled","36947",1,"fulfilled",0
1227628511361,"#5578860",2617014517889,"fulfilled","761525",1,"fulfilled",0
1227627004033,"#5578814",2617010454657,"fulfilled","755247",2,"fulfilled",0
1227627004033,"#5578814",2617010487425,"fulfilled","621639",1,"fulfilled",0
1227627004033,"#5578814",2617010520193,"fulfilled","496993",1,"fulfilled",0
1227627004033,"#5578814",2617010552961,"fulfilled","32378",6,"fulfilled",0
1227625529473,"#5578769",2617006162049,"partial","2769773",1,"fulfilled",0
1227625529473,"#5578769",2617006194817,"partial","ecofee-sku-1",1,,1
1227624415361,"#5578735",2617003704449,"fulfilled","561765",43,"fulfilled",0
1227623006337,"#5578692",2616999542913,"fulfilled","2960890",1,"fulfilled",0
1227622187137,"#5578667",2616997478529,"partial","2926231",1,"fulfilled",0
1227622187137,"#5578667",2616997511297,"partial","2661302",1,,1
1227622088833,"#5578664",2616997380225,"fulfilled","2960890",1,"fulfilled",0
1227619827841,"#5578595",2616991875201,"fulfilled","122531",1,"fulfilled",0
1227619827841,"#5578595",2616991907969,"fulfilled","860499",1,"fulfilled",0
1227619827841,"#5578595",2616991940737,"fulfilled","427691",1,"fulfilled",0
1227619827841,"#5578595",2616991973505,"fulfilled","465848",1,"fulfilled",0
1227619106945,"#5578573",2616989679745,"fulfilled","821780",2,"fulfilled",0
1227619106945,"#5578573",2616989712513,"fulfilled","828651",7,"fulfilled",0
1227619106945,"#5578573",2616989745281,"fulfilled","14038",1,"fulfilled",0
1227618680961,"#5578560",2616988369025,"fulfilled","2091518",1,"fulfilled",0
1227618680961,"#5578560",2616988401793,"fulfilled","672742",1,"fulfilled",0
1227618680961,"#5578560",2616988434561,"fulfilled","2797970",1,"fulfilled",0
1227618680961,"#5578560",2616988467329,"fulfilled","2797971",1,"fulfilled",0
1227618680961,"#5578560",2616988500097,"fulfilled","2030289",1,"fulfilled",0
1227618680961,"#5578560",2616988532865,"fulfilled","1566955",1,"fulfilled",0
1227615338625,"#5578458",2616979030145,"fulfilled","1973991",1,"fulfilled",0
1227612848257,"#5578382",2616971853953,"fulfilled","593862",2,"fulfilled",0
1227612848257,"#5578382",2616971886721,"fulfilled","2030289",1,"fulfilled",0
1227612848257,"#5578382",2616971919489,"fulfilled","20727",1,"fulfilled",0
1227612848257,"#5578382",2616971952257,"fulfilled","2537591",2,"fulfilled",0
1227612848257,"#5578382",2616971985025,"fulfilled","2937160",1,"fulfilled",0
1227612848257,"#5578382",2616972017793,"fulfilled","13583",1,"fulfilled",0
1227611832449,"#5578351",2616969363585,"fulfilled","2942019",3,"fulfilled",0
1227611832449,"#5578351",2616969396353,"fulfilled","2759135",1,"fulfilled",0
1227611832449,"#5578351",2616969429121,"fulfilled","2937160",1,"fulfilled",0
1227611832449,"#5578351",2616969461889,"fulfilled","395706",1,"fulfilled",0
1227611832449,"#5578351",2616969494657,"fulfilled","2537586",8,"fulfilled",0
1227611832449,"#5578351",2616969527425,"fulfilled","688268",2,"fulfilled",0
1227611832449,"#5578351",2616969560193,"fulfilled","823518",6,"fulfilled",0
1227611832449,"#5578351",2616969592961,"fulfilled","823526",6,"fulfilled",0
1227611308161,"#5578335",2616968282241,"fulfilled","752476",1,"fulfilled",0
1227610456193,"#5578309",2616966054017,"fulfilled","593862",2,"fulfilled",0
1227610456193,"#5578309",2616966086785,"fulfilled","13535",2,"fulfilled",0
1227610456193,"#5578309",2616966119553,"fulfilled","13579",2,"fulfilled",0
1227609014401,"#5578265",2616963170433,"partial","2941680",1,"fulfilled",0
1227609014401,"#5578265",2616963203201,"partial","2942073",2,"fulfilled",0
1227609014401,"#5578265",2616963235969,"partial","ecofee-sku-1",1,,1
1227608981633,"#5578264",2616963137665,"fulfilled","385581",1,"fulfilled",0
1227608981633,"#5578264",2616963268737,"fulfilled","318394",1,"fulfilled",0
1227608981633,"#5578264",2616963301505,"fulfilled","318410",1,"fulfilled",0
1227608981633,"#5578264",2616963334273,"fulfilled","436626",2,"fulfilled",0
1227607376001,"#5578215",2616958386305,"fulfilled","2884155",1,"fulfilled",0
1227607376001,"#5578215",2616958419073,"fulfilled","24378375",1,"fulfilled",0
1227607376001,"#5578215",2616958451841,"fulfilled","24378350",1,"fulfilled",0
1227607376001,"#5578215",2616958484609,"fulfilled","24378376",2,"fulfilled",0
1227607376001,"#5578215",2616958517377,"fulfilled","2943528",4,"fulfilled",0
1227607376001,"#5578215",2616958550145,"fulfilled","2943527",6,"fulfilled",0
1227607376001,"#5578215",2616958582913,"fulfilled","2943521",1,"fulfilled",0
1227607376001,"#5578215",2616958615681,"fulfilled","2943522",1,"fulfilled",0
1227607113857,"#5578207",2616957862017,"fulfilled","2935304",1,"fulfilled",0
1227607113857,"#5578207",2616957894785,"fulfilled","2959319",1,"fulfilled",0
1227607113857,"#5578207",2616957927553,"fulfilled","2959313",1,"fulfilled",0
1227607048321,"#5578206",2616957763713,"fulfilled","2934217",1,"fulfilled",0
1227607048321,"#5578206",2616957829249,"fulfilled","2934242",2,"fulfilled",0
1227606786177,"#5578197",2616957304961,"partial","2903728",1,"fulfilled",0
1227606786177,"#5578197",2616957337729,"partial","ecofee-sku-1",1,,1
1227606655105,"#5578193",2616957108353,"fulfilled","2943943",1,"fulfilled",0
1227606655105,"#5578193",2616957141121,"fulfilled","798047",1,"fulfilled",0
1227606458497,"#5578187",2616956649601,"fulfilled","478686",1,"fulfilled",0
1227604426881,"#5578125",2616951767169,"partial","2608756",1,"fulfilled",0
1227604426881,"#5578125",2616951799937,"partial","2444435",1,"fulfilled",0
1227604426881,"#5578125",2616951832705,"partial","ecofee-sku-1",1,,1
1227602100353,"#5578054",2616945967233,"fulfilled","499334",2,"fulfilled",0
1227602100353,"#5578054",2616946000001,"fulfilled","2911116",1,"fulfilled",0
1227602100353,"#5578054",2616946032769,"fulfilled","37343",1,"fulfilled",0
1227602100353,"#5578054",2616946065537,"fulfilled","380479",1,"fulfilled",0
1227599904897,"#5577987",2616940101761,"fulfilled","672362",1,"fulfilled",0
1227599904897,"#5577987",2616940134529,"fulfilled","1569968",1,"fulfilled",0
1227599904897,"#5577987",2616940167297,"fulfilled","963964",1,"fulfilled",0
1227599904897,"#5577987",2616940200065,"fulfilled","761482",1,"fulfilled",0
1227599839361,"#5577985",2616939970689,"fulfilled","13533",4,"fulfilled",0
1227599839361,"#5577985",2616940003457,"fulfilled","518063",3,"fulfilled",0
1227599839361,"#5577985",2616940036225,"fulfilled","380479",4,"fulfilled",0
1227599708289,"#5577981",2616939643009,"fulfilled","2937160",2,"fulfilled",0
1227599708289,"#5577981",2616939675777,"fulfilled","180674",5,"fulfilled",0
1227599282305,"#5577968",2616938463361,"fulfilled","40887",1,"fulfilled",0
1227599282305,"#5577968",2616938496129,"fulfilled","2629050",1,"fulfilled",0
1227596202113,"#5577874",2616931975297,"fulfilled","40815",2,"fulfilled",0
1227596202113,"#5577874",2616932008065,"fulfilled","679482",1,"fulfilled",0
1227596202113,"#5577874",2616932040833,"fulfilled","798214",1,"fulfilled",0
1227595382913,"#5577849",2616929976449,"partial","2942920",10,"fulfilled",0
1227595382913,"#5577849",2616930009217,"partial","1326133",1,"fulfilled",0
1227595382913,"#5577849",2616930041985,"partial","31003",1,"fulfilled",0
1227595382913,"#5577849",2616930074753,"partial","ecofee-sku-1",10,,10
1227592368257,"#5577757",2616920539265,"fulfilled","11128",1,"fulfilled",0
1227592368257,"#5577757",2616920572033,"fulfilled","379031",1,"fulfilled",0
1227592368257,"#5577757",2616920604801,"fulfilled","478688",1,"fulfilled",0
1227592368257,"#5577757",2616920637569,"fulfilled","2724258",2,"fulfilled",0
1227592368257,"#5577757",2616920670337,"fulfilled","480113",1,"fulfilled",0
1227592368257,"#5577757",2616920703105,"fulfilled","2939442",1,"fulfilled",0
1227585486977,"#5577547",2616903630977,"partial","906353",1,"fulfilled",0
1227585486977,"#5577547",2616903663745,"partial","ecofee-sku-1",1,,1
1227582308481,"#5577450",2616896487553,"fulfilled","24339497",1,"fulfilled",0
1227582308481,"#5577450",2616896520321,"fulfilled","798224",1,"fulfilled",0
1227582079105,"#5577443",2616896127105,"fulfilled","1624272",1,"fulfilled",0
1227582079105,"#5577443",2616896159873,"fulfilled","1624270",1,"fulfilled",0
1227577360513,"#5577299",2616883642497,"fulfilled","2537586",1,"fulfilled",0
1227576803457,"#5577282",2616882004097,"fulfilled","1182803",1,"fulfilled",0
1227576803457,"#5577282",2616882036865,"fulfilled","2074241",1,"fulfilled",0
1227576803457,"#5577282",2616882069633,"fulfilled","440034",2,"fulfilled",0
1227576803457,"#5577282",2616882102401,"fulfilled","11620",1,"fulfilled",0
1227576803457,"#5577282",2616882135169,"fulfilled","1868096",1,"fulfilled",0
1227576803457,"#5577282",2616882167937,"fulfilled","2735052",1,"fulfilled",0
1227572871297,"#5577162",2616872599681,"fulfilled","812328",1,"fulfilled",0
1227572314241,"#5577145",2616871682177,"fulfilled","887854",1,"fulfilled",0
1227572314241,"#5577145",2616871714945,"fulfilled","470745",5,"fulfilled",0
1227569201281,"#5577050",2616863260801,"fulfilled","46250",1,"fulfilled",0
1227569201281,"#5577050",2616863293569,"fulfilled","13579",1,"fulfilled",0
1227569201281,"#5577050",2616863326337,"fulfilled","380479",1,"fulfilled",0
1227567857793,"#5577009",2616859787393,"fulfilled","1487781",2,"fulfilled",0
1227567857793,"#5577009",2616859820161,"fulfilled","2263720",1,"fulfilled",0
1227559829633,"#5576764",2616840126593,"fulfilled","13715",1,"fulfilled",0
1227559829633,"#5576764",2616840159361,"fulfilled","1383633",1,"fulfilled",0
1227550883969,"#5576491",2616819253377,"fulfilled","807583",2,"fulfilled",0
1227550883969,"#5576491",2616819286145,"fulfilled","2801244",1,"fulfilled",0
1227540824193,"#5576184",2616796283009,"fulfilled","2720573",1,"fulfilled",0
1227535122561,"#5576010",2616782880897,"fulfilled","85597",2,"fulfilled",0
1227522769025,"#5575633",2616753324161,"partial","2769773",1,"fulfilled",0
1227522769025,"#5575633",2616753356929,"partial","ecofee-sku-1",1,,1
1227518673025,"#5575508",2616743952513,"fulfilled","2942196",10,"fulfilled",0
1227510382721,"#5575256",2616726421633,"fulfilled","85597",1,"fulfilled",0
1227508482177,"#5575198",2616722096257,"fulfilled","2963037",1,"fulfilled",0
1227505369217,"#5575103",2616716853377,,"2960555",1,,1
1227505369217,"#5575103",2616716886145,,"ecofee-sku-1",1,,1
1227505139841,"#5575096",2616716492929,"partial","2769773",1,"fulfilled",0
1227505139841,"#5575096",2616716525697,"partial","ecofee-sku-1",1,,1
1227504713857,"#5575083",2616715640961,"fulfilled","887854",4,"fulfilled",0
1227504058497,"#5575063",2616714494081,"fulfilled","912351",1,"fulfilled",0
1227504058497,"#5575063",2616714526849,"fulfilled","834361",3,"fulfilled",0
1227503861889,"#5575057",2616714035329,"fulfilled","2724530",1,"fulfilled",0
1227503861889,"#5575057",2616714068097,"fulfilled","905198",2,"fulfilled",0
1227502190721,"#5575006",2616711643265,"partial","2946498",1,"fulfilled",0
1227502190721,"#5575006",2616711676033,"partial","ecofee-sku-1",1,,1
1227500978305,"#5574969",2616709218433,"fulfilled","394351",2,"fulfilled",0
1227500978305,"#5574969",2616709251201,"fulfilled","24400069",1,"fulfilled",0
